cluster	gene	specificity	avg_log2FC	pct.1	pct.2	p_val_adj
128	Cntn5	9.75204001377174	2.67059232700371	0.881	0.234	1.27240285565598e-41
128	Nell1	9.24818818362909	1.88489465912675	0.672	0.129	2.05397627028654e-37
128	Olfm3	8.25733866287036	1.94129485120462	0.896	0.203	2.03853462597568e-48
128	Gm49678	8.23361998337266	1.33819557291836	0.433	0.062	3.85363678813403e-31
128	Klhl1	8.07874469331821	1.50486420757888	0.806	0.142	4.8045339189455e-50
128	9330158H04Rik	7.92514763347692	1.16501203122678	0.507	0.066	8.49489978986974e-43
128	Slit2	7.54851883412721	1.80841520732032	0.925	0.214	1.10559757760348e-47
128	Gm15680	7.49664786426986	1.31797606615152	0.701	0.115	3.76898477120445e-43
128	Chrm2	7.38266284737357	1.7461445214989	0.806	0.183	5.95627732087414e-38
128	Dach1	7.11214208622121	1.78255978496893	0.776	0.187	1.40771705144701e-33
128	Sdk1	7.08815181877768	1.71673090242555	0.791	0.184	1.72614948680705e-34
128	Nrg1	7.08252448521341	2.35609608503079	0.985	0.321	4.59547680440939e-38
128	Gad2	6.86447718541807	1.28037781436799	0.821	0.145	1.92051269806157e-50
128	Cdh12	6.75408044724378	1.69224752927631	0.896	0.217	8.40389236307421e-38
128	Adarb2	6.57639577137551	1.56448994140091	0.94	0.216	1.0833000260339e-40
128	Slc6a5	6.30432271741432	1.07677137322228	0.716	0.114	1.61202669101175e-47
128	A330008L17Rik	6.26140149708808	1.21631954757623	0.582	0.105	4.43224101553033e-31
128	B230217J21Rik	6.19362408574389	1.56099468827692	0.851	0.207	2.21407071101921e-37
128	Ptchd4	6.14813858718482	1.70547679986976	0.866	0.233	3.76659874671073e-35
128	Cdh9	6.11023566206751	1.08407406907649	0.672	0.111	4.95210449875837e-44
129	Bnc2	77.2321281074603	3.46925067434581	0.925	0.032	0
129	Ebf2	59.1958915644127	3.92625811396615	0.97	0.055	1.50340725888197e-243
129	4930438E09Rik	57.5986479804322	2.69211072082455	0.91	0.033	0
129	Ccdc172	41.0728159315238	1.23837635974444	0.388	0.002	0
129	Otof	36.2122028206398	2.20733361509666	0.597	0.027	2.26397120501104e-168
129	1700120O09Rik	32.9917293813595	1.37227297253488	0.567	0.014	3.09098515668502e-278
129	Cpne4	27.6622662572531	3.45282233053231	0.687	0.077	3.07123533490546e-82
129	Chst9	26.2644942333472	2.09387649000688	0.567	0.036	1.86061517655081e-110
129	Pde11a	23.7909766408378	2.11637522265121	0.642	0.048	1.00424578967587e-111
129	Ebf3	20.4245451551095	2.53694350347676	0.94	0.108	6.78026643641724e-113
129	Cntnap5c	18.4264392049315	3.38659442008444	0.866	0.151	1.43085253853026e-67
129	Ebf1	16.8332201441461	3.85726049534202	0.985	0.218	1.44561428012177e-72
129	Gm12158	16.7935853001432	1.30972502340805	0.567	0.035	8.96080076387393e-126
129	Syt6	16.2995248673641	1.88589543919915	0.716	0.074	1.03931798187913e-90
129	Necab1	13.9812419850651	1.91612840213435	0.851	0.108	1.18794616350602e-83
129	Gm12296	13.9675368557488	2.51292329744708	0.896	0.153	1.6972087232383e-72
129	Gm6878	13.8627106808793	0.779264801587887	0.328	0.009	3.06871701126701e-144
129	Gfra1	13.58291307843	1.91059888455457	0.836	0.109	6.16660440180684e-81
129	Entpd3	13.3906477289294	1.70074143180936	0.612	0.069	1.29228743378451e-68
129	Cpne5	13.3375442286588	1.42902259592773	0.522	0.047	5.68174769627898e-73
13	Abcc9	186.670348753631	4.39963784941217	0.881	0.011	0
13	Slc38a11	162.020691596371	3.71039751747415	0.776	0.008	0
13	Tbx3os1	127.651354962554	3.0393179752989	0.62	0.005	0
13	Rgs5	103.332814983469	3.72254861431132	0.795	0.019	0
13	Carmn	98.7042646474803	2.86560768331395	0.61	0.008	0
13	Morrbid	98.2884408256669	3.03162398650596	0.606	0.009	0
13	Pdgfrb	98.1882297291819	4.19607819355478	0.926	0.03	0
13	Kcnj8	96.7456378806665	2.73808409096226	0.52	0.005	0
13	Atp13a5	94.5161131581212	5.16063711884585	0.979	0.044	0
13	Vtn	70.4708198624076	4.84041995014517	0.98	0.058	0
13	Egflam	69.910766401643	2.95397604513984	0.629	0.017	0
13	Adap2os	66.2020834151049	3.45663545640729	0.871	0.036	0
13	Itga1	64.4187413717901	3.36390294369661	0.756	0.03	0
13	Cysltr2	64.0437497137433	2.05487966995968	0.364	0.002	0
13	Adap2	61.2487450969567	3.30037097640243	0.788	0.033	0
13	Mndal	56.1659121139111	2.20799654501862	0.397	0.006	0
13	Ano1	51.7978609007041	2.95220968864117	0.569	0.023	0
13	Ggt5	49.9891477580854	2.20369792901072	0.421	0.009	0
13	Slc16a12	49.4376115740969	2.77058418628914	0.561	0.022	0
13	Slc6a20a	47.1689078758947	3.15697414917405	0.752	0.041	0
130	Qrfpr	22.5974746313652	1.18587330426989	0.333	0.008	2.45096432058744e-185
130	Tac1	22.5751168054367	2.00349689556966	0.621	0.046	5.44108052239905e-103
130	Il1rapl2	14.4566298544378	2.47418983364493	0.697	0.111	2.99093927388707e-50
130	Gm32442	13.894573467154	1.67049327398598	0.697	0.075	2.01162194045847e-82
130	Glra3	12.4518489327588	2.11884608879113	0.848	0.136	6.54811498398913e-70
130	Gm20754	12.1059687421272	2.27163282923366	0.848	0.151	2.76491216578663e-57
130	9330158H04Rik	12.0316335036798	1.38127514543756	0.652	0.066	4.50386487815639e-79
130	Chrm2	11.9471358275136	2.38942716550271	0.955	0.183	9.39509816530723e-68
130	Unc5d	10.988896788796	2.45179405739971	0.985	0.212	5.26215502198576e-60
130	Ano3	10.9611628614652	2.49778711223653	0.894	0.196	6.26622190876887e-55
130	Baiap3	10.2926121201982	1.49431410700299	0.727	0.097	9.12322832359401e-63
130	Cacna2d1	10.1849122363933	2.36453741367522	0.985	0.221	1.23836786054959e-58
130	Gnasas1	10.1785439228822	1.13824577202123	0.455	0.042	2.21994471523866e-56
130	Col25a1	9.73162061416163	1.67583799095835	0.652	0.104	2.89804436454294e-44
130	Oprm1	9.68044862733711	1.80046991378009	0.818	0.144	3.85396181042468e-57
130	Lmx1b	9.63874513281326	0.876249557528479	0.485	0.035	5.83957577934064e-77
130	Vwc2l	9.63802571956472	1.75127033751489	0.788	0.135	9.46838042567251e-55
130	4930469K13Rik	9.05455652205381	0.765545595159068	0.333	0.019	2.78793346050477e-69
130	Tox	8.93465707958348	2.146771151845	0.864	0.2	7.49019251692016e-46
130	Tmem163	8.9028907985133	1.59845155794852	0.909	0.155	3.41097700910363e-59
131	Bmx	78.694881859821	2.59433676460948	0.354	0.002	0
131	Adgrl4	73.4558525991619	3.42152442965529	0.677	0.022	7.35037732908314e-268
131	Ptprb	71.7106301709298	3.5471835779738	0.738	0.027	2.1740581820059e-260
131	Flt1	70.6942577065605	4.1131204483817	0.815	0.038	4.93678630799929e-230
131	Adgrf5	64.9615621950571	3.01421648585065	0.615	0.019	1.39601153998823e-241
131	Vwf	64.2907562394279	2.26908551433275	0.415	0.005	0
131	Ly6c1	59.3496733163079	3.35941547073441	0.785	0.035	1.56575045606975e-222
131	Cldn5	56.260370884758	2.80863005976951	0.631	0.022	5.70800034007103e-218
131	Mecom	49.8747807750723	3.82686997142064	0.785	0.051	3.38759124178092e-164
131	Tm4sf1	49.1835770131193	2.87776248481017	0.554	0.023	3.86290702659928e-165
131	Eln	47.7466429832638	3.13394953944202	0.508	0.024	5.20629250285132e-137
131	Sema3g	47.2420169911808	1.87716623806017	0.292	0.002	0
131	Lef1	45.9779588746133	2.85913357707679	0.585	0.027	7.18412401805261e-154
131	Anxa3	44.5071557035136	2.71385095753132	0.646	0.03	1.47730437218898e-168
131	Pecam1	42.6925276930423	2.88463024952989	0.508	0.025	9.63729403445007e-128
131	Gkn3	41.9431175654921	1.91441615444155	0.231	0.001	0
131	Podxl	41.0970130409348	2.32976264404392	0.431	0.015	2.05783880820683e-157
131	Sox17	40.8976657217745	1.9291351755554	0.308	0.005	2.23025935255682e-227
131	Ly6a	40.2563361869211	2.64518020119399	0.477	0.022	8.51408627126717e-126
131	Abcb1a	38.7491352363694	2.47619689766091	0.569	0.027	1.1304010212743e-149
132	Npas1	21.5458432915028	1.16464017791907	0.508	0.018	9.35614130584722e-169
132	Skor2	17.0365694323222	0.734001857628395	0.431	0.009	2.58107956508847e-253
132	Cntnap3	14.6021710467703	0.928646842886706	0.446	0.019	3.83538144017329e-126
132	Klhl14	12.356576609679	1.16784717957332	0.646	0.052	8.01682729439551e-98
132	Gm32828	11.5122293533634	1.03275936151545	0.369	0.024	8.79991322976508e-68
132	Sdk1	11.3271622318932	2.31800577319333	0.938	0.184	4.54833507885412e-60
132	Lypd1	10.5395776702422	0.92317468644457	0.538	0.038	1.28205322199117e-93
132	Zfp804b	10.2873947117405	2.10735721973835	0.815	0.159	9.74672859423071e-46
132	Bcl11a	10.1916796574115	1.49877642020757	0.908	0.125	3.85797657444081e-80
132	Cntnap5b	9.40078214896922	2.2293910937392	0.846	0.193	5.64790135347555e-41
132	Otof	8.56602083046905	0.718691090084705	0.431	0.027	8.4691804881356e-80
132	Gabrg3	8.42007082461558	2.4093073943702	1	0.279	3.14548668267789e-50
132	Lncbate1	8.0488079967427	0.93682847175202	0.6	0.061	1.03289096266324e-66
132	Htr2c	7.30352332591989	1.92437232861375	0.954	0.244	3.28685934652467e-47
132	Cdh18	7.19927630785218	2.45203074247639	1	0.334	1.02549521830625e-42
132	4930555F03Rik	7.15709747731445	1.70760624458747	0.954	0.22	1.81702154568861e-43
132	Galntl6	7.12926718216493	2.3087394777686	0.938	0.297	2.83297550069397e-36
132	Gnasas1	6.96710755039115	0.79449472065864	0.446	0.042	3.41735803504058e-54
132	D030068K23Rik	6.96691421187358	1.99258016274219	0.969	0.27	7.51692723532824e-44
132	Pcsk5	6.89387201124215	1.35677268306361	0.554	0.101	5.01470072545149e-33
133	Nxph2	18.3159647396791	1.23371783220636	0.569	0.029	2.23806847815515e-137
133	Gm15680	16.2576887464527	2.21373757440804	0.908	0.115	1.02828951193211e-88
133	A330008L17Rik	16.041832597026	2.15515274375933	0.846	0.105	1.18041013098322e-86
133	Nox4	15.965238712205	1.23283696619344	0.508	0.03	1.24161617443012e-102
133	Nwd2	13.6728287765174	1.9756610388087	0.862	0.116	7.86193293079833e-83
133	Chrm3	13.5870713584516	2.82534895070606	0.846	0.168	3.93610867847518e-53
133	Adamts5	13.181610409829	1.10769835376714	0.585	0.04	1.02399751252518e-103
133	Adamtsl3	12.5612764179806	1.04134934035072	0.569	0.038	2.02439955041704e-101
133	Pdzd2	11.2010295878225	2.3077498145765	0.985	0.195	8.30099527488618e-66
133	Nxph1	11.0787254258638	2.83927134029677	0.985	0.245	6.42237985395069e-59
133	Actn2	11.0583067122934	0.935849790850394	0.569	0.039	1.08011003304937e-101
133	Pld5	10.7745561081491	2.2958442340149	0.938	0.192	1.32732886068681e-60
133	Grin2a	10.5865341995169	2.75569081173355	0.985	0.249	3.33075913477649e-59
133	Plekhd1	10.5384484402236	0.987979541270963	0.662	0.053	1.00442051877106e-99
133	Ebf1	10.2730906233712	2.31907392289963	1	0.218	5.85921718248406e-59
133	Kcnh8	10.0331220373829	1.46384895299521	0.6	0.079	1.29989596010965e-49
133	Col19a1	9.83211886871633	1.25827711712739	0.662	0.076	9.92181953331704e-69
133	Gbx1	9.77655009647882	0.713113065860808	0.415	0.021	1.93149732616934e-100
133	Sgcd	9.71651164039046	2.7928867629665	0.985	0.276	1.87523707628916e-51
133	Ryr3	9.67452077217842	2.51003909717397	0.969	0.244	3.73420159647205e-57
134	Gm12128	17.5018129952788	1.27285912692936	0.375	0.018	5.55200669234198e-95
134	Gm12688	13.9106441070841	0.683111987401449	0.438	0.012	6.61474852685063e-191
134	Dach1	11.9383087068099	2.40229501046124	0.969	0.187	2.78463198671365e-62
134	Sema3a	10.5792048287495	1.38130938624225	0.641	0.075	2.43427399064651e-58
134	Cntn5	10.2691053331987	2.60193323084162	0.953	0.234	1.3529030222428e-46
134	Samd5	8.86492883435008	1.14244436031277	0.797	0.094	2.19061002080561e-74
134	Nxph1	8.84398118645872	2.34186417709966	0.953	0.245	3.52505979312252e-48
134	Fam129a	8.56798912820156	0.576691575936644	0.406	0.018	1.08490797046339e-104
134	Nwd2	8.53628711618217	1.4754076497105	0.719	0.116	4.38591966235242e-47
134	Cdh23	8.40058599090378	0.837121331261391	0.562	0.047	4.01390820046204e-68
134	Galntl6	8.09094302295316	2.53720072323454	0.969	0.297	1.33623595620731e-37
134	Slc6a5	8.04039282884949	1.398329187626	0.703	0.114	2.99196150446083e-49
134	6330411D24Rik	7.74821339433546	2.33828113409301	0.719	0.21	8.75645096074765e-25
134	Adarb2	7.70444264696145	2.15762582182563	0.797	0.216	2.30852140244783e-30
134	Il1rapl2	7.65117028314562	1.87407207340207	0.484	0.111	1.49714654380352e-17
134	Clstn2	7.51844056000588	2.02735242174831	0.906	0.237	4.18244362603382e-40
134	Cntnap5c	7.31537973111256	1.80917993350096	0.641	0.151	7.36072525209724e-24
134	Zfp385b	7.29495776192986	1.6467520686213	0.938	0.204	4.28759076382542e-44
134	Gm48749	6.88689365320245	1.02357708577484	0.609	0.082	4.15572708219645e-47
134	Scn9a	6.83737187328587	1.92935740978859	1	0.275	3.87145425014896e-45
135	Zfp804b	8.70377602238204	1.99855726600892	0.726	0.159	6.42448645483371e-29
135	6330411D24Rik	6.40050156957421	1.65855164347035	0.839	0.21	7.49700476324491e-31
135	Etl4	6.30438796860635	1.98177365497264	0.903	0.277	9.8029915991672e-28
135	Vwc2	5.65004405429437	1.38819548751833	0.629	0.147	6.37342262260404e-23
135	A330008L17Rik	5.46553512650823	1.24314132289207	0.5	0.106	7.67951733040624e-19
135	Olfm3	5.40742542765626	1.53162448948243	0.742	0.203	1.00568802094113e-23
135	Clstn2	5.39271798079595	1.66500167657075	0.79	0.237	5.65058210854656e-23
135	Scn9a	5.2493557803286	1.61040516404053	0.919	0.275	1.19671890135055e-28
135	Sdk1	5.17031449904153	1.46003058633778	0.677	0.184	2.13196925659348e-19
135	Hecw1	5.07653246161226	1.67920350866035	0.903	0.292	1.25994626919602e-25
135	Dab1	4.96016005517096	1.89106102103393	0.79	0.295	2.01316504153038e-17
135	Hs6st3	4.89766812155941	1.77540469406528	0.79	0.28	1.15945139925717e-17
135	Scn1a	4.87721838956508	1.74403651352431	0.952	0.334	6.40859815549422e-31
135	Atp8a2	4.82623145925271	1.59034862014876	0.952	0.307	1.91861217254478e-28
135	Cntn5	4.8060336199537	1.47184779611082	0.79	0.235	1.2039401958728e-19
135	Slc35f4	4.76680490305654	1.53826739856289	0.774	0.243	2.35420392478618e-20
135	Unc5d	4.72479645624389	1.60859482403418	0.645	0.213	3.85914042281263e-13
135	Lrrtm4	4.65876118513685	1.73532691763828	0.935	0.342	1.62188007640393e-18
135	Ryr2	4.61088840160809	1.66153590813698	0.903	0.319	7.32022538928358e-23
135	Epha6	4.50091712684941	1.63043426533831	0.774	0.274	2.62665472479976e-16
136	Gpr17	91.0060318477999	2.47298999586413	0.726	0.01	0
136	Neu4	68.9693575274082	2.42470397557294	0.758	0.017	0
136	Ppfibp1	45.900551168867	3.37729807931463	0.887	0.056	2.82215563893113e-170
136	Gm38039	42.4859825178016	2.04081138731798	0.677	0.023	2.80742580235799e-231
136	Vcan	30.2283447374459	2.96356320955352	0.806	0.07	2.02767433629503e-115
136	Inava	25.3333496786406	1.16545676487693	0.403	0.009	1.1866711528417e-192
136	Bmp4	23.7619150844663	1.36171433148804	0.339	0.01	6.01740646838663e-134
136	Susd5	23.6172197803136	1.37242923662839	0.403	0.014	6.40771025198051e-133
136	Kif19a	23.4359873860066	1.19166037555966	0.403	0.011	5.88004350772946e-173
136	Sh3bp4	21.9698513729594	1.82152744039765	0.581	0.039	5.83284403589452e-99
136	Sema3d	21.8571560026187	2.0689216368891	0.645	0.052	5.79531385543987e-96
136	Mybpc1	19.5162265209767	1.45643481499826	0.258	0.01	4.67532404869121e-75
136	Tnr	18.5178799215403	4.80645173013823	0.984	0.248	8.44984923432591e-63
136	Itga9	17.7841379704112	2.16659548878106	0.581	0.062	5.73726902851723e-61
136	Afap1l2	17.7489792707712	1.55953374345688	0.468	0.032	2.8764439000821e-78
136	Ust	17.5696594982713	3.66034572880652	0.806	0.16	2.04052432318348e-52
136	Sox6	17.2081759390139	3.14322751255976	0.855	0.148	2.50593233569942e-62
136	Gm16364.1	17.1297159776649	1.61183674328581	0.532	0.041	5.28751718861261e-82
136	C430049B03Rik	16.6041988507752	1.16229391955427	0.29	0.011	8.31055757493757e-87
136	A930009A15Rik	15.324063529076	1.29864945161661	0.403	0.025	5.36999883564162e-75
137	Mecom	25.694792425823	1.9992121657847	0.774	0.051	3.06572741886427e-138
137	Gm12082	14.2303069714209	0.856264889397817	0.339	0.011	4.24224763385602e-123
137	Col12a1	12.7859052174179	1.03112138850144	0.548	0.035	1.41420467493818e-99
137	Zfp804b	12.2182213874792	2.17212824666298	0.935	0.158	9.51734464364523e-59
137	Gm6213	12.1204370624804	0.640163929356358	0.274	0.005	5.50147764107155e-158
137	Onecut1	11.9880480915353	0.558883360910738	0.419	0.01	8.10794291194389e-208
137	Ntng1	11.9332073959853	2.5677483689906	0.952	0.197	7.22723724093422e-59
137	Epha3	11.8649587844947	2.08847488808708	0.774	0.128	2.30860719725092e-55
137	Ndst4	9.98379522393604	1.86979748702617	0.855	0.152	2.80330313919062e-53
137	Mecomos	8.792953311805	0.448889508410466	0.323	0.007	3.49041569340434e-177
137	Nell1	8.6173066604962	1.59282663006512	0.742	0.129	4.11676262142565e-41
137	Unc5d	8.39271957203338	2.15396964738891	0.855	0.212	2.49424941703423e-38
137	L3mbtl4	7.76756686414324	1.19614622812852	0.516	0.071	1.18374011664667e-37
137	Cdh18	7.73090526260319	2.63310040627277	1	0.334	2.37058032490486e-44
137	Kcnip1	7.66995149613894	1.70076427147968	0.919	0.196	6.2835258412363e-47
137	Thsd7b	7.62849710703817	1.85847314725037	0.774	0.181	1.67760421186719e-33
137	Syt2	7.08045427358452	1.41174701773925	0.968	0.185	3.62101375974844e-56
137	Cdh4	6.98737777716263	1.49788310417385	0.839	0.172	3.80801980413394e-42
137	6330411D24Rik	6.95891829110961	1.61270169920953	0.935	0.209	3.63771105820635e-43
137	Galnt14	6.81945888520298	1.08329945832651	0.758	0.112	2.45017752299914e-53
138	Prg4	200.279311150435	5.32984860789284	0.967	0.016	0
138	Gm12153	199.205001651742	3.57547438862102	0.77	0.004	0
138	Cdh1	163.10717984468	2.71845299741134	0.77	0.003	0
138	Fn1	145.326567460958	5.11713265707599	0.984	0.025	0
138	Dapl1	141.291245889447	2.54578821422427	0.656	0.002	0
138	Prdm6	127.217741072274	3.032794329201	0.787	0.009	0
138	Gm5860	104.647029179456	2.26735229888821	0.59	0.003	0
138	Bnc2	97.4106367070938	4.33394781959528	0.934	0.032	0
138	Myzap	83.3671401754986	2.37834183683855	0.656	0.009	0
138	Slc9a2	82.5837164199287	2.72799063249014	0.656	0.012	0
138	Gm6260	80.1076776408733	1.98204563235151	0.475	0.002	0
138	4930422I22Rik	77.8562684458454	1.70601385040697	0.492	0.001	0
138	Klf5	77.4280494774842	2.55768331607305	0.656	0.012	0
138	Tnxb	77.3309593329414	2.93533746159071	0.754	0.019	0
138	Gm13561	74.7236437177741	2.17994422515386	0.607	0.008	0
138	Igfbp6	72.9378234261085	2.39995699399212	0.689	0.013	0
138	Ranbp3l	72.7422880457186	3.48948245237764	0.803	0.029	2.08466362996416e-267
138	Dpp4	68.7110908450128	3.04255752819245	0.803	0.026	0
138	Tspan8	67.9966383292385	1.73978605533233	0.459	0.002	0
138	Cubn	64.0953773844457	2.52430424630522	0.574	0.013	0
139	Ptprc	129.29840807243	4.79994090292083	0.852	0.022	0
139	Gm2682	107.556165077352	4.0938332728404	0.279	0.001	0
139	Mir142hg	99.4395432417318	3.95362039394837	0.82	0.023	0
139	Cd244a	79.2098046063454	2.56204219750983	0.361	0.002	0
139	Cytip	77.2159378883794	2.39936530161631	0.344	0.001	0
139	Itgal	77.1919218925949	2.39861904186029	0.344	0.001	0
139	F630028O10Rik	76.446810793701	2.59141731504071	0.344	0.002	0
139	Ikzf3	74.9282146881277	2.70232905432592	0.295	0.001	0
139	Ms4a4b	72.8223005263047	2.62637805176837	0.295	0.001	0
139	Cd74	72.7316296909825	3.90367503991149	0.344	0.009	6.03009464340614e-163
139	Grap2	65.9565370837459	2.23581481639817	0.344	0.002	0
139	Lyz2	65.1429009740873	3.16057201491529	0.361	0.008	3.27527124196121e-167
139	Ikzf1	63.9085225405138	3.07067976170637	0.656	0.022	4.01886782222611e-224
139	Fgr	62.6849931510497	2.34336422994578	0.311	0.002	0
139	Fyb	56.2654676849646	3.46782543512879	0.639	0.03	1.61099078523427e-172
139	Arhgap45	53.0653733434907	2.90769169005429	0.574	0.022	9.38445508953474e-177
139	Ccr2	52.3805071731934	2.04611356145287	0.246	0	0
139	Myo1f	52.1008976552774	3.01893051834318	0.525	0.021	1.4121605003349e-154
139	Ms4a6c	49.0779432820839	2.14047104657064	0.311	0.004	3.30387510782114e-243
139	Atp8b4	48.7034347019098	1.82068914773494	0.311	0.002	0
14	Slc13a1	7.27788523550567	1.50424375688263	0.319	0.058	6.46505002287803e-165
14	Fbxw15	5.15034658623106	1.57067307239671	0.554	0.162	4.37379418936107e-171
14	Il33	4.44144199292569	1.58337121240723	0.767	0.267	9.91192786288888e-214
14	C030029H02Rik	4.23104468495638	1.43241626603075	0.693	0.228	2.50514579651671e-181
14	Opalin	3.08953629253077	1.13188080763224	0.424	0.149	2.60182581482613e-91
14	D7Ertd443e	3.0229045305803	1.36837790037191	0.814	0.363	4.69167329340966e-156
14	5033421B08Rik	2.63196929176153	0.953141142695532	0.233	0.078	4.88623629508571e-47
14	Tspan2	2.56169205689439	1.27707883424588	0.67	0.329	5.22278785248956e-111
14	Bcas1os2	2.49320517272724	1.10858587144479	0.55	0.239	1.59704988096134e-89
14	Gabrr2	2.33575421928338	0.778584739761128	0.173	0.051	2.69333415504994e-39
14	Ninj2	2.32252621781258	1.08807425750464	0.466	0.213	3.21121714469695e-63
14	St18	2.30998344364595	1.08192081697295	0.97	0.449	1.90687536623865e-138
14	Bcas1	2.25349697232052	1.12370321998145	0.73	0.359	6.79156115724856e-107
14	Bfsp2	2.21616225306351	0.844725522468155	0.213	0.075	1.04585275847079e-37
14	Rhoj	2.20413946571703	1.0043492639351	0.396	0.175	1.89450130047599e-54
14	Gm48370	2.19500997579688	1.0074532965837	0.38	0.169	5.25810474842435e-48
14	Gm42413	2.19009093496336	1.15860532048642	0.593	0.309	1.39112883960306e-77
14	Tnni1	2.1877291643185	0.923562311882958	0.324	0.131	8.73897315652923e-50
14	Aspa	2.17995763514688	1.11205433792936	0.78	0.393	5.31421465260761e-105
14	A230001M10Rik	2.17094103750389	1.03899777482984	0.644	0.303	1.33360267913782e-85
140	Fgf10	25.1318411871518	2.16387316494542	0.803	0.06	2.6767095978615e-131
140	Cpne4	20.4696654614466	2.3808300737244	0.738	0.077	3.77058224038422e-85
140	Hs3st2	18.7758970657753	1.54111330225242	0.721	0.05	1.37173950977705e-119
140	Maf	17.8306807458364	1.91256463865955	0.885	0.086	2.00157296585273e-107
140	4930488N15Rik	16.5116726848951	0.749314157499293	0.607	0.018	8.19944334830915e-242
140	4933432K03Rik	14.4748068951341	0.985319107934572	0.607	0.032	6.29969389335367e-129
140	Ebf1	13.2285272889516	3.03431008237523	0.984	0.218	1.38127307044281e-59
140	Gm12158	12.7975742336537	0.909780158790544	0.623	0.035	1.16183391484761e-129
140	Unc5d	12.5967778531539	2.86231799733896	0.967	0.212	1.51161803359918e-58
140	Lhx2	10.5921984102827	0.492660391175941	0.377	0.008	4.75995569855357e-188
140	Tafa2	10.349961775499	2.24015821987908	0.951	0.198	2.10475280182959e-55
140	Evx1os	10.3235355813192	0.488688074855345	0.328	0.006	2.77160721594657e-209
140	Grin2a	10.2084014106298	2.65993557882608	0.984	0.249	1.35536685250012e-54
140	A330008L17Rik	10.0949421778588	1.70222632031343	0.672	0.105	3.1577847999438e-44
140	Arpp21	9.42126971772974	2.39729338362034	1	0.247	5.63720561768702e-52
140	Hpse	9.23345800484438	0.39355722643599	0.295	0.003	1.93240651267372e-296
140	Gm15680	9.10506508017822	1.62823052220641	0.689	0.115	8.79607852603175e-42
140	Galnt14	8.93428198495244	1.45719572481845	0.738	0.112	1.10963507982707e-53
140	Nppc	8.59870183215863	0.781700166559875	0.639	0.049	3.66714304050679e-96
140	Pde5a	8.48736001867614	0.823288890700507	0.557	0.045	2.99181220835628e-78
141	Prokr2	54.527092592356	2.01513168276098	0.45	0.007	8.24865446190677e-302
141	Gm29478	36.0800419491221	2.87639849161112	0.567	0.036	1.73875785594182e-104
141	Igfbp5	34.9863520982729	2.77496727373549	0.633	0.041	3.60881378294049e-113
141	Gfap	33.4628654392788	2.47637903630336	0.517	0.029	6.54466113782233e-100
141	Slc7a11	32.301771471326	2.95164192337728	0.767	0.061	1.04523652915567e-110
141	A2m	24.5927469784582	2.2663904078187	0.5	0.037	1.16978064999063e-71
141	Synpo2	23.4819439346246	2.58398282636859	0.717	0.07	3.62532424361157e-87
141	Glis3	23.4797280738538	2.73082356161128	0.867	0.092	5.47997319448975e-95
141	Dkk3	21.7044054894277	2.14410938110464	0.567	0.047	2.47703099614571e-79
141	Fabp7	21.6290375942214	1.72375631680702	0.517	0.032	6.21272143229163e-90
141	Gm5089.1	21.0777828291961	1.3519277616394	0.333	0.012	1.31978333137674e-91
141	Gm29521	19.6392775459434	1.47078289991647	0.217	0.007	3.75661155842212e-63
141	Gm10848	18.6368766980251	2.11970384896297	0.667	0.067	1.18763480644511e-77
141	Gm30075	18.569624391167	1.0726136832443	0.267	0.006	1.84588853274137e-112
141	Aldh1a2	18.186298058172	1.11231180783927	0.317	0.01	5.38972698216016e-116
141	Spag16	18.1299820431385	1.90041740494115	0.467	0.04	9.3271144477929e-56
141	Dnah2	16.6099920356743	1.61225656328216	0.433	0.033	5.50172568337748e-65
141	Pax3	16.3442681077422	1.77655088127632	0.45	0.04	6.39992491673292e-53
141	Col23a1	15.9112337796368	1.65218228863046	0.433	0.036	2.37984418202336e-56
141	Gdf10	15.8305059132943	0.846899493303808	0.233	0.003	2.25085874585647e-185
142	Cpne4	24.3074777191938	2.41134613633963	0.867	0.077	8.78249360900424e-118
142	Trhde	17.4741541200611	2.86053768513456	0.833	0.128	6.07628568024628e-69
142	Adgrg6	16.6388356484175	1.1092557098945	0.35	0.014	3.29358387812744e-101
142	Chrm3	16.0295818926955	2.97215164260395	0.95	0.168	3.62748942849112e-70
142	4930473D10Rik	15.205049815439	1.53845360695841	0.583	0.05	8.7655079646098e-80
142	Cpne7	14.5475246123391	1.06229388649941	0.483	0.026	5.45891010277389e-103
142	Ccbe1	14.5385896809271	1.32391879050601	0.583	0.044	5.57789597266922e-81
142	Pou6f2	14.0359651981199	1.62281950566498	0.483	0.047	1.40251543009326e-54
142	Lemd1	13.51144758238	1.32899484416853	0.6	0.05	5.27618061715537e-78
142	Pld5	13.1736659928026	2.82193057321965	0.933	0.192	4.59560669742261e-59
142	Cadps2	12.9950058492	2.23745254644151	0.867	0.141	3.84240328174555e-60
142	9330158H04Rik	12.6534678343689	1.62169233627663	0.583	0.066	1.22386876092998e-57
142	Gm49678	12.3312433876918	1.41602794882585	0.617	0.062	1.92339854807277e-68
142	Chrm2	12.324125638265	2.52232900125677	0.933	0.183	2.40786902873774e-59
142	Galntl6	12.0030393641089	3.64844859879351	1	0.297	5.81217497848768e-52
142	Cpa6	11.9819230162732	1.19007813254181	0.433	0.034	2.09940008612389e-59
